rcept_no,rcept_dt,corp_cls,corp_name,stock_code,report_nm,flr_nm
20260401004600,20260401,코스닥,테스,095610,주식등의대량보유상황보고서(약식),국민연금공단
20260401004599,20260401,코스닥,아이엘,307180,주식등의대량보유상황보고서(일반),송성근
20260401004587,20260401,코스닥,ISC,095340,주식등의대량보유상황보고서(약식),국민연금공단
20260401004578,20260401,코스피,비에이치,090460,주식등의대량보유상황보고서(약식),국민연금공단
20260401004562,20260401,코스닥,브이엠,089970,주식등의대량보유상황보고서(약식),국민연금공단
20260401004550,20260401,코스닥,유진테크,084370,주식등의대량보유상황보고서(약식),국민연금공단
20260401004537,20260401,코스닥,티씨케이,064760,주식등의대량보유상황보고서(약식),국민연금공단
20260401004518,20260401,코스피,한미글로벌,053690,주식등의대량보유상황보고서(약식),국민연금공단
20260401004505,20260401,코스닥,진성티이씨,036890,주식등의대량보유상황보고서(약식),국민연금공단
20260401004483,20260401,코스피,SBS,034120,주식등의대량보유상황보고서(약식),국민연금공단
20260401004468,20260401,코스닥,태광,023160,주식등의대량보유상황보고서(약식),국민연금공단
20260401004456,20260401,코스피,한섬,020000,주식등의대량보유상황보고서(약식),국민연금공단
20260401004449,20260401,코스피,유니드,014830,주식등의대량보유상황보고서(약식),국민연금공단
20260401004446,20260401,코스닥,레뷰코퍼레이션,443250,주식등의대량보유상황보고서(일반),케이던스캐피탈
20260401004444,20260401,코스피,동원수산,030720,주식등의대량보유상황보고서(일반),왕기철
20260401004431,20260401,코스닥,성광벤드,014620,주식등의대량보유상황보고서(약식),국민연금공단
20260401004423,20260401,코스닥,하이록코리아,013030,주식등의대량보유상황보고서(약식),국민연금공단
20260401004412,20260401,코스닥,오픈엣지테크놀로지,394280,[기재정정]주식등의대량보유상황보고서(일반),이성현
20260401004407,20260401,코스닥,대한광통신,010170,주식등의대량보유상황보고서(약식),국민연금공단
20260401004406,20260401,코스피,삼성FN리츠,448730,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260401004404,20260401,코스닥,피에스케이,319660,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260401004402,20260401,코스닥,액트로,290740,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260401004400,20260401,코스닥,HPSP,403870,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260401004398,20260401,코스피,한미반도체,042700,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260401004397,20260401,코스닥,엠케이전자,033160,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260401004393,20260401,코스닥,동진쎄미켐,005290,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260401004390,20260401,코스닥,솔브레인,357780,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260401004386,20260401,코스닥,원익IPS,240810,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260401004385,20260401,코스닥,리노공업,058470,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260401004384,20260401,코스피,코리아써키트,007810,주식등의대량보유상황보고서(약식),국민연금공단
20260401004380,20260401,코스닥,이오테크닉스,039030,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260401004379,20260401,코스피,한미글로벌,053690,주식등의대량보유상황보고서(일반),김종훈
20260401004378,20260401,코스피,DB하이텍,000990,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260401004373,20260401,코스닥,코스리거글로벌,043710,주식등의대량보유상황보고서(일반),세심
20260401004372,20260401,코스닥,글로벌텍스프리,204620,주식등의대량보유상황보고서(일반),지티에프홀딩스
20260401004369,20260401,코스피,화승인더스트리,006060,주식등의대량보유상황보고서(약식),국민연금공단
20260401004359,20260401,코스피,종근당홀딩스,001630,주식등의대량보유상황보고서(약식),국민연금공단
20260401004346,20260401,코스피,일진전기,103590,주식등의대량보유상황보고서(약식),국민연금공단
20260401004336,20260401,코스피,롯데쇼핑,023530,주식등의대량보유상황보고서(약식),국민연금공단
20260401004331,20260401,코스닥,앤로보틱스,138360,주식등의대량보유상황보고서(일반),씨아이테크
20260401004322,20260401,코스피,금호석유화학,011780,주식등의대량보유상황보고서(약식),국민연금공단
20260401004313,20260401,코스피,한올바이오파마,009420,주식등의대량보유상황보고서(약식),국민연금공단
20260401004302,20260401,코스피,팬오션,028670,주식등의대량보유상황보고서(약식),국민연금공단
20260401004287,20260401,코스피,씨아이테크,004920,주식등의대량보유상황보고서(일반),씨엔씨기술
20260401004268,20260401,코스피,파라다이스,034230,주식등의대량보유상황보고서(약식),국민연금공단
20260401004267,20260401,코스닥,차바이오텍,085660,주식등의대량보유상황보고서(일반),차광렬
20260401004250,20260401,코스피,BGF리테일,282330,주식등의대량보유상황보고서(약식),국민연금공단
20260401004232,20260401,코스피,롯데관광개발,032350,주식등의대량보유상황보고서(약식),국민연금공단
20260401004224,20260401,코스피,SK오션플랜트,100090,주식등의대량보유상황보고서(약식),국민연금공단
20260401004215,20260401,코스피,S-Oil,010950,주식등의대량보유상황보고서(약식),국민연금공단
20260401004208,20260401,코스피,이마트,139480,주식등의대량보유상황보고서(약식),국민연금공단
20260401004204,20260401,코스닥,리가켐바이오,141080,주식등의대량보유상황보고서(일반),김용주
20260401004200,20260401,코스피,포스코인터내셔널,047050,주식등의대량보유상황보고서(약식),국민연금공단
20260401004183,20260401,코스피,대덕전자,353200,주식등의대량보유상황보고서(약식),국민연금공단
20260401004168,20260401,코스피,코오롱인더,120110,주식등의대량보유상황보고서(약식),국민연금공단
20260401004150,20260401,코스피,삼성에스디에스,018260,주식등의대량보유상황보고서(약식),국민연금공단
20260401004143,20260401,코스피,GS글로벌,001250,주식등의대량보유상황보고서(일반),GS
20260401004141,20260401,코스피,세아베스틸지주,001430,주식등의대량보유상황보고서(약식),국민연금공단
20260401004131,20260401,코스피,서울보증보험,031210,주식등의대량보유상황보고서(일반),예금보험공사
20260401004127,20260401,코스피,씨에스윈드,112610,주식등의대량보유상황보고서(약식),국민연금공단
20260401004119,20260401,코스피,제이에스코퍼레이션,194370,주식등의대량보유상황보고서(일반),홍재성
20260401004112,20260401,코스피,율촌화학,008730,주식등의대량보유상황보고서(일반),신동윤
20260401004107,20260401,코스피,HD현대마린엔진,071970,주식등의대량보유상황보고서(약식),국민연금공단
20260401004096,20260401,코스피,NC,036570,주식등의대량보유상황보고서(약식),국민연금공단
20260401004087,20260401,코스피,에스엘,005850,주식등의대량보유상황보고서(약식),국민연금공단
20260401004067,20260401,코스닥,퀀타매트릭스,317690,주식등의대량보유상황보고서(일반),권성훈
20260401004057,20260401,코스닥,엠투엔,033310,주식등의대량보유상황보고서(일반),디케이마린
20260401004056,20260401,코스피,LIG디펜스앤에어로스페이스,079550,주식등의대량보유상황보고서(약식),국민연금공단
20260401004055,20260401,코스닥,꿈비,407400,주식등의대량보유상황보고서(일반),박영건
20260401004049,20260401,코스닥,삼기,122350,주식등의대량보유상황보고서(일반),김치환
20260401004039,20260401,코스피,이수페타시스,007660,주식등의대량보유상황보고서(약식),국민연금공단
20260401004036,20260401,코스닥,리드코프,012700,주식등의대량보유상황보고서(일반),디케이마린
20260401004028,20260401,코스피,OCI홀딩스,010060,주식등의대량보유상황보고서(약식),국민연금공단
20260401004008,20260401,코스피,현대건설,000720,주식등의대량보유상황보고서(약식),국민연금공단
20260401003992,20260401,코스닥,메쥬,0088M0,주식등의대량보유상황보고서(약식),신한벤처투자
20260401003979,20260401,코스피,코웨이,021240,주식등의대량보유상황보고서(약식),국민연금공단
20260401003967,20260401,코스피,에스케이바이오팜,326030,주식등의대량보유상황보고서(약식),국민연금공단
20260401003960,20260401,코스닥,한주라이트메탈,198940,주식등의대량보유상황보고서(일반),이용진
20260401003953,20260401,코스피,미래에셋증권,006800,주식등의대량보유상황보고서(약식),국민연금공단
20260401003933,20260401,코스피,금양,001570,주식등의대량보유상황보고서(일반),류광지
20260401003932,20260401,코스피,크래프톤,259960,주식등의대량보유상황보고서(약식),국민연금공단
20260401003924,20260401,코스닥,엑셈,205100,주식등의대량보유상황보고서(일반),조종암
20260401003916,20260401,코스피,한화비전,489790,주식등의대량보유상황보고서(약식),국민연금공단
20260401003913,20260401,코스닥,라온로보틱스,232680,주식등의대량보유상황보고서(일반),김원경
20260401003903,20260401,코스피,삼성E&A,028050,주식등의대량보유상황보고서(약식),국민연금공단
20260401003888,20260401,코스피,현대모비스,012330,주식등의대량보유상황보고서(약식),국민연금공단
20260401003869,20260401,코스피,한국콜마,161890,주식등의대량보유상황보고서(약식),국민연금공단
20260401003848,20260401,코스피,카카오페이,377300,주식등의대량보유상황보고서(약식),국민연금공단
20260401003833,20260401,코스닥,코윈테크,282880,주식등의대량보유상황보고서(일반),이재환
20260401003823,20260401,코스피,DB하이텍,000990,주식등의대량보유상황보고서(약식),국민연금공단
20260401003804,20260401,코스피,카카오,035720,주식등의대량보유상황보고서(약식),국민연금공단
20260401003787,20260401,코스피,녹십자홀딩스,005250,주식등의대량보유상황보고서(약식),국민연금공단
20260401003774,20260401,코스피,삼성에피스홀딩스,0126Z0,주식등의대량보유상황보고서(약식),국민연금공단
20260401003746,20260401,코스피,제일기획,030000,주식등의대량보유상황보고서(약식),국민연금공단
20260401003720,20260401,코스닥,에코프로,086520,주식등의대량보유상황보고서(일반),이동채
20260401003712,20260401,코스피,롯데칠성음료,005300,주식등의대량보유상황보고서(약식),국민연금공단
20260401003691,20260401,코스피,SK이노베이션,096770,주식등의대량보유상황보고서(약식),국민연금공단
20260401003668,20260401,코스피,풍산,103140,주식등의대량보유상황보고서(약식),국민연금공단
20260401003665,20260401,코스닥,코스리거글로벌,043710,주식등의대량보유상황보고서(약식),런처스
20260401003656,20260401,코스피,하나투어,039130,주식등의대량보유상황보고서(약식),국민연금공단
20260401003640,20260401,코스피,강원랜드,035250,주식등의대량보유상황보고서(약식),국민연금공단
20260401003624,20260401,코스피,코스맥스,192820,주식등의대량보유상황보고서(약식),국민연금공단
20260401003614,20260401,코스피,LG디스플레이,034220,주식등의대량보유상황보고서(약식),국민연금공단
20260401003593,20260401,코스피,HD현대마린솔루션,443060,주식등의대량보유상황보고서(약식),국민연금공단
20260401003506,20260401,코스피,LX인터내셔널,001120,주식등의대량보유상황보고서(약식),국민연금공단
20260401003491,20260401,코스피,LG생활건강,051900,주식등의대량보유상황보고서(약식),국민연금공단
20260401003479,20260401,코스닥,에코프로비엠,247540,주식등의대량보유상황보고서(일반),에코프로
20260401003478,20260401,코스피,HL만도,204320,주식등의대량보유상황보고서(약식),국민연금공단
20260401003441,20260401,코스닥,코아스템켐온,166480,주식등의대량보유상황보고서(일반),김경숙
20260401003412,20260401,코스닥,플랜티넷,075130,주식등의대량보유상황보고서(일반),김태주
20260401003410,20260401,코스피,SNT다이내믹스,003570,주식등의대량보유상황보고서(약식),국민연금공단
20260401003361,20260401,코스닥,비씨월드제약,200780,주식등의대량보유상황보고서(일반),홍성한
20260401003327,20260401,코스피,경동나비엔,009450,주식등의대량보유상황보고서(약식),국민연금공단
20260401003292,20260401,코스피,오리온,271560,주식등의대량보유상황보고서(약식),국민연금공단
20260401003256,20260401,코스피,LG이노텍,011070,주식등의대량보유상황보고서(약식),국민연금공단
20260401003208,20260401,코스피,LX세미콘,108320,주식등의대량보유상황보고서(약식),국민연금공단
20260401003149,20260401,코스피,한국카본,017960,주식등의대량보유상황보고서(약식),국민연금공단
20260401003138,20260401,코스닥,핌스,347770,주식등의대량보유상황보고서(일반),주광연
20260401003125,20260401,코스피,엠앤씨솔루션,484870,주식등의대량보유상황보고서(약식),국민연금공단
20260401003088,20260401,코스피,롯데렌탈,089860,주식등의대량보유상황보고서(약식),국민연금공단
20260401003076,20260401,코스피,SK가스,018670,주식등의대량보유상황보고서(약식),국민연금공단
20260401003072,20260401,코스닥,빅텍,065450,주식등의대량보유상황보고서(약식),MORGANSTANLEY&COINTLPLC
20260401003052,20260401,코스피,솔루엠,248070,주식등의대량보유상황보고서(약식),국민연금공단
20260401003037,20260401,코스피,보령,003850,주식등의대량보유상황보고서(약식),국민연금공단
20260401003024,20260401,코스피,IPARK현대산업개발,294870,주식등의대량보유상황보고서(약식),국민연금공단
20260401003011,20260401,코스피,SK아이이테크놀로지,361610,주식등의대량보유상황보고서(약식),국민연금공단
20260401002998,20260401,코스피,농심,004370,주식등의대량보유상황보고서(약식),국민연금공단
20260401002977,20260401,코스피,세아제강지주,003030,주식등의대량보유상황보고서(약식),국민연금공단
20260401002957,20260401,코스피,한국가스공사,036460,주식등의대량보유상황보고서(약식),국민연금공단
20260401002906,20260401,코스피,달바글로벌,483650,주식등의대량보유상황보고서(약식),국민연금공단
20260401002886,20260401,코스피,엘앤에프,066970,주식등의대량보유상황보고서(약식),국민연금공단
20260401002861,20260401,코스피,한국단자공업,025540,주식등의대량보유상황보고서(약식),국민연금공단
20260401002851,20260401,코스피,대한유화,006650,주식등의대량보유상황보고서(약식),국민연금공단
20260401002827,20260401,코스닥,PS일렉트로닉스,332570,주식등의대량보유상황보고서(일반),유대규
20260401002779,20260401,코스닥,티앤알바이오팹,246710,주식등의대량보유상황보고서(일반),윤원수
20260401002694,20260401,코스닥,엑셀세라퓨틱스,373110,주식등의대량보유상황보고서(일반),이의일
20260401002650,20260401,코스닥,지니너스,389030,주식등의대량보유상황보고서(약식),케이비인베스트먼트
20260401002645,20260401,코스닥,알지노믹스,476830,주식등의대량보유상황보고서(약식),국민연금공단
20260401002627,20260401,코스피,동국제강,460860,주식등의대량보유상황보고서(약식),국민연금공단
20260401002605,20260401,코스닥,파인엠텍,441270,주식등의대량보유상황보고서(약식),국민연금공단
20260401002584,20260401,코스닥,쓰리빌리언,394800,주식등의대량보유상황보고서(약식),국민연금공단
20260401002560,20260401,코스닥,씨엠티엑스,388210,주식등의대량보유상황보고서(약식),국민연금공단
20260401002535,20260401,코스닥,RF머트리얼즈,327260,주식등의대량보유상황보고서(약식),국민연금공단
20260401002509,20260401,코스닥,에이치브이엠,295310,주식등의대량보유상황보고서(약식),국민연금공단
20260401002493,20260401,코스피,DB하이텍,000990,주식등의대량보유상황보고서(일반),DB
20260401002476,20260401,코스닥,원익IPS,240810,주식등의대량보유상황보고서(약식),국민연금공단
20260401002453,20260401,코스닥,엑셀세라퓨틱스,373110,[기재정정]주식등의대량보유상황보고서(일반),이의일
20260401002426,20260401,코스닥,올릭스,226950,주식등의대량보유상황보고서(약식),국민연금공단
20260401002415,20260401,코스닥,한솔아이원스,114810,주식등의대량보유상황보고서(약식),국민연금공단
20260401002407,20260401,코스피,SNT에너지,100840,주식등의대량보유상황보고서(약식),국민연금공단
20260401002393,20260401,코스닥,대주전자재료,078600,주식등의대량보유상황보고서(약식),국민연금공단
20260401002368,20260401,코스닥,원익QnC,074600,주식등의대량보유상황보고서(약식),국민연금공단
20260401002351,20260401,코스닥,아모텍,052710,주식등의대량보유상황보고서(약식),국민연금공단
20260401002342,20260401,코스닥,코나아이,052400,주식등의대량보유상황보고서(약식),국민연금공단
20260401002332,20260401,코스닥,피에스케이홀딩스,031980,주식등의대량보유상황보고서(약식),국민연금공단
20260401002317,20260401,코스피,삼화콘덴서공업,001820,주식등의대량보유상황보고서(약식),국민연금공단
20260401002310,20260401,코스피,TYM,002900,주식등의대량보유상황보고서(일반),김식
20260401002309,20260401,코스피,아이에스동서,010780,주식등의대량보유상황보고서(약식),국민연금공단
20260401002294,20260401,코스피,SK디스커버리,006120,주식등의대량보유상황보고서(약식),국민연금공단
20260401002270,20260401,코스피,대한조선,439260,주식등의대량보유상황보고서(약식),국민연금공단
20260401002262,20260401,코스피,NICE평가정보,030190,주식등의대량보유상황보고서(약식),국민연금공단
20260401002250,20260401,코스피,영풍,000670,주식등의대량보유상황보고서(약식),국민연금공단
20260401002211,20260401,코스닥,메쥬,0088M0,주식등의대량보유상황보고서(일반),박정환
20260401002128,20260401,코스닥,네오팜,092730,주식등의대량보유상황보고서(약식),FILLIMITED
20260401001964,20260401,코스피,효성티앤씨,298020,주식등의대량보유상황보고서(약식),국민연금공단
20260401001957,20260401,코스닥,하나머티리얼즈,166090,주식등의대량보유상황보고서(약식),국민연금공단
20260401001945,20260401,코스피,HMM,011200,주식등의대량보유상황보고서(약식),국민연금공단
20260401001935,20260401,코스피,현대제철,004020,주식등의대량보유상황보고서(약식),국민연금공단
20260401001920,20260401,코스피,CJ대한통운,000120,주식등의대량보유상황보고서(약식),국민연금공단
20260401001816,20260401,코스닥,아나패스,123860,주식등의대량보유상황보고서(일반),이경호
20260401001660,20260401,코스닥,레이,228670,주식등의대량보유상황보고서(일반),레이홀딩스
20260401001513,20260401,코스닥,한패스,408470,주식등의대량보유상황보고서(약식),제이비디지털자산 투자조합1호
20260401001504,20260401,코스닥,라닉스,317120,주식등의대량보유상황보고서(일반),최승욱
20260401001403,20260401,코스닥,HLB제넥스,187420,주식등의대량보유상황보고서(일반),HLB
20260401000781,20260401,코스닥,루멘스,038060,주식등의대량보유상황보고서(일반),디티씨
20260401000721,20260401,코스닥,피에이치에이,043370,주식등의대량보유상황보고서(약식),브이아이피자산운용
20260401000621,20260401,코스닥,폰드그룹,472850,주식등의대량보유상황보고서(일반),대명화학
20260401000188,20260401,코스닥,진바이오텍,086060,주식등의대량보유상황보고서(일반),김성호
20260401000033,20260401,코스피,케이탑리츠,145270,주식등의대량보유상황보고서(일반),김철
20260331004950,20260401,코스닥,서울제약,018680,주식등의대량보유상황보고서(일반),2018큐씨피13호사모투자
20260331004896,20260331,코스피,현대로템,064350,주식등의대량보유상황보고서(일반),현대자동차
20260331004891,20260331,코스닥,디에스엠,104040,주식등의대량보유상황보고서(일반),이동석
20260331004838,20260331,코스피,현대위아,011210,주식등의대량보유상황보고서(일반),현대자동차
20260331004807,20260331,코스닥,오텍,067170,주식등의대량보유상황보고서(일반),에코리드
20260331004802,20260331,코스닥,차이커뮤니케이션,351870,주식등의대량보유상황보고서(일반),최영섭
20260331004752,20260331,코스피,현대오토에버,307950,주식등의대량보유상황보고서(일반),현대자동차
20260331004748,20260331,코스닥,폴라리스세원,234100,주식등의대량보유상황보고서(일반),폴라리스오피스
20260331004730,20260331,코스닥,포바이포,389140,주식등의대량보유상황보고서(일반),윤준호
20260331004709,20260331,코스닥,펩트론,087010,주식등의대량보유상황보고서(일반),최호일
20260331004705,20260331,코스닥,오름테라퓨틱,475830,주식등의대량보유상황보고서(일반),이승주
20260331004687,20260331,코스닥,폴라리스오피스,041020,주식등의대량보유상황보고서(일반),조성우
20260331004605,20260331,코스닥,오에스피,368970,주식등의대량보유상황보고서(약식),수성자산운용
20260331004526,20260331,코스닥,오르비텍,046120,주식등의대량보유상황보고서(일반),성진홀딩스
20260331004500,20260331,코스닥,베노티앤알,206400,주식등의대량보유상황보고서(일반),라미쿠스
20260331004471,20260331,코스닥,CSA 코스믹,083660,주식등의대량보유상황보고서(약식),브이핑크홀딩스
20260331004462,20260331,코스닥,FSN,214270,주식등의대량보유상황보고서(일반),제이투비
20260331004375,20260331,코스피,MH에탄올,023150,주식등의대량보유상황보고서(일반),최동호
20260331004340,20260331,코스피,한솔홀딩스,004150,주식등의대량보유상황보고서(일반),조동길
20260331004328,20260331,코스닥,CSA 코스믹,083660,주식등의대량보유상황보고서(일반),지앤비조합
20260331004223,20260331,코스피,동아쏘시오홀딩스,000640,주식등의대량보유상황보고서(일반),강정석
20260331004220,20260331,코스닥,유디엠텍,389680,주식등의대량보유상황보고서(일반),왕지남
20260331004196,20260331,코스닥,시지트로닉스,429270,주식등의대량보유상황보고서(일반),심규환
20260331004193,20260331,코스닥,하이텍팜,106190,주식등의대량보유상황보고서(일반),ACSDOBFARS.P.A
20260331004186,20260331,코스닥,넥스턴앤롤코리아,089140,주식등의대량보유상황보고서(약식),에스엘에너지
20260331004125,20260331,코스피,동아에스티,170900,주식등의대량보유상황보고서(일반),동아쏘시오홀딩스
20260331004122,20260331,코스닥,에코아이,448280,주식등의대량보유상황보고서(일반),전종수
20260331004117,20260331,코스피,다이나믹디자인,145210,주식등의대량보유상황보고서(약식),로아앤코
20260331004095,20260331,코스피,대덕전자,353200,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260331004093,20260331,코스닥,제닉,123330,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260331004076,20260331,코스닥,에프에스티,036810,주식등의대량보유상황보고서(일반),장명식
20260331004025,20260331,코스닥,탑런토탈솔루션,336680,주식등의대량보유상황보고서(일반),박영근
20260331004002,20260331,코스닥,네오위즈,095660,주식등의대량보유상황보고서(일반),나성균
20260331003971,20260331,코스닥,KG파이낸셜,046440,주식등의대량보유상황보고서(일반),KG이니시스
20260331003925,20260331,코스닥,비보존 제약,082800,주식등의대량보유상황보고서(일반),비보존홀딩스
20260331003924,20260331,코스닥,대성하이텍,129920,주식등의대량보유상황보고서(약식),펄프로젝트제1호사모투자
20260331003923,20260331,코스닥,에코글로우,159910,주식등의대량보유상황보고서(약식),크리스티아너티
20260331003909,20260331,코스닥,와이솔,122990,주식등의대량보유상황보고서(일반),대덕
20260331003878,20260331,코스닥,솔본,035610,주식등의대량보유상황보고서(일반),홍기태
20260331003815,20260331,코스피,대덕전자,353200,주식등의대량보유상황보고서(일반),대덕
20260331003805,20260331,코스닥,HC보광산업,225530,주식등의대량보유상황보고서(일반),HC홈센타
20260331003803,20260331,코스닥,크레버스,096240,주식등의대량보유상황보고서(일반),김영화
20260331003796,20260331,코스닥,와이지-원,019210,주식등의대량보유상황보고서(일반),송호근
20260331003769,20260331,코스닥,케이쓰리아이,431190,주식등의대량보유상황보고서(일반),이재영
20260331003707,20260331,코스피,삼성E&A,028050,주식등의대량보유상황보고서(약식),인베스코에셋매니지먼트리미티드
20260331003635,20260331,코스피,에스엠벡셀,010580,주식등의대량보유상황보고서(일반),에스엠하이플러스
20260331003609,20260331,코스피,미스토홀딩스,081660,주식등의대량보유상황보고서(일반),피에몬테
20260331003599,20260331,코스닥,GST,083450,주식등의대량보유상황보고서(일반),김덕준
20260331003595,20260331,코스피,에스케이바이오팜,326030,주식등의대량보유상황보고서(일반),SK
20260331003554,20260331,코스닥,엔에이치스팩33호,0130H0,주식등의대량보유상황보고서(일반),NH투자증권
20260331003458,20260331,코스닥,나노실리칸첨단소재,286750,주식등의대량보유상황보고서(약식),글루온채권투자일임
20260331003439,20260331,코스닥,알멕,354320,주식등의대량보유상황보고서(일반),다이엑스
20260331003396,20260331,코스피,극동유화,014530,주식등의대량보유상황보고서(일반),장선우
20260331003270,20260331,코스닥,남화토건,091590,주식등의대량보유상황보고서(일반),최재훈
20260331003265,20260331,코스피,현대제철,004020,주식등의대량보유상황보고서(일반),기아
20260331003226,20260331,코스닥,바이젠셀,308080,주식등의대량보유상황보고서(일반),가은글로벌
20260331003152,20260331,코스피,에코프로머티,450080,주식등의대량보유상황보고서(일반),에코프로
20260331003016,20260331,코스피,경인양행,012610,주식등의대량보유상황보고서(일반),김흥준
20260331002666,20260331,코스닥,알에프텍,061040,주식등의대량보유상황보고서(약식),알에프스탠다드
20260331002614,20260331,코스닥,엔피케이,048830,주식등의대량보유상황보고서(일반),최상건
20260331002572,20260331,코스피,삼성중공업,010140,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors
20260331002123,20260331,코스닥,한일단조,024740,주식등의대량보유상황보고서(일반),홍진산업
20260331002065,20260331,코스닥,케어젠,214370,주식등의대량보유상황보고서(일반),정용지
20260331001944,20260331,코스닥,필옵틱스,161580,주식등의대량보유상황보고서(일반),티케이지태광
20260331001897,20260331,코스피,SP삼화,000390,주식등의대량보유상황보고서(일반),김현정
20260331001796,20260331,코스피,제주은행,006220,주식등의대량보유상황보고서(일반),신한지주
20260331001685,20260331,코스닥,닷밀,464580,주식등의대량보유상황보고서(일반),정해운
20260331001657,20260331,코스닥,에르코스,435570,주식등의대량보유상황보고서(일반),김슬기
20260331001579,20260331,코스닥,아스타,246720,주식등의대량보유상황보고서(일반),에스디바이오센서
20260331001469,20260331,코스닥,KS인더스트리,101000,주식등의대량보유상황보고서(약식),마린로보틱스제1호투자조합
20260331000025,20260331,코스피,애경산업,018250,주식등의대량보유상황보고서(일반),태광산업
20260330001822,20260330,코스닥,캐스텍코리아,071850,주식등의대량보유상황보고서(일반),이학철
20260330001803,20260330,코스피,대한방직,001070,주식등의대량보유상황보고서(일반),설범
20260330001796,20260330,코스닥,다우데이타,032190,주식등의대량보유상황보고서(일반),김익래
20260330001792,20260330,코스닥,라온텍,418420,주식등의대량보유상황보고서(일반),김보은
20260330001788,20260330,코스닥,쿠콘,294570,주식등의대량보유상황보고서(일반),위피앤씨
20260330001749,20260330,코스닥,엘티씨,170920,주식등의대량보유상황보고서(일반),최호성
20260330001705,20260330,코스피,웅진,016880,주식등의대량보유상황보고서(일반),윤새봄
20260330001685,20260330,코스닥,사람인,143240,주식등의대량보유상황보고서(일반),다우기술
20260330001670,20260330,코스피,HD건설기계,267270,주식등의대량보유상황보고서(일반),에이치디현대사이트솔루션
20260330001667,20260330,코스닥,한텍,098070,주식등의대량보유상황보고서(일반),후성
20260330001662,20260330,코스피,IPARK현대산업개발,294870,주식등의대량보유상황보고서(일반),HDC
20260330001649,20260330,코스피,다우기술,023590,주식등의대량보유상황보고서(일반),다우데이타
20260330001630,20260330,코스피,키움증권,039490,주식등의대량보유상황보고서(일반),다우기술
20260330001604,20260330,코스닥,카카오게임즈,293490,주식등의대량보유상황보고서(일반),카카오
20260330001598,20260330,코스피,메리츠금융지주,138040,주식등의대량보유상황보고서(일반),조정호
20260330001592,20260330,코스닥,S&K폴리텍,091340,주식등의대량보유상황보고서(일반),강가희
20260330001588,20260330,코스닥,다이나믹솔루션,290660,주식등의대량보유상황보고서(약식),피데스투자조합
20260330001580,20260330,코스닥,차이커뮤니케이션,351870,주식등의대량보유상황보고서(일반),최영섭
20260330001532,20260330,코스피,한국자산신탁,123890,주식등의대량보유상황보고서(일반),엠디엠
20260330001529,20260330,코스닥,S&K폴리텍,091340,주식등의대량보유상황보고서(일반),강원형
20260330001506,20260330,코스닥,마크로젠,038290,주식등의대량보유상황보고서(일반),서정선
20260330001487,20260330,코스피,대림통상,006570,주식등의대량보유상황보고서(일반),디앤디파트너스
20260330001462,20260330,코스닥,브이엠,089970,주식등의대량보유상황보고서(일반),최우형
20260330001449,20260330,코스피,한화시스템,272210,주식등의대량보유상황보고서(일반),한화에어로스페이스
20260330001412,20260330,코스피,SK디스커버리,006120,주식등의대량보유상황보고서(일반),최창원
20260330001402,20260330,코스닥,알엔투테크놀로지,148250,주식등의대량보유상황보고서(약식),캡틴글로벌
20260330001377,20260330,코스피,HS효성,487570,주식등의대량보유상황보고서(일반),조현상
20260330001373,20260330,코스닥,금양그린파워,282720,주식등의대량보유상황보고서(일반),이윤철
20260330001332,20260330,코스피,에이프로젠바이오로직스,003060,[기재정정]주식등의대량보유상황보고서(일반),에이프로젠
20260330001316,20260330,코스피,LF,093050,주식등의대량보유상황보고서(약식),브이아이피자산운용
20260330001293,20260330,코스닥,모아데이타,288980,주식등의대량보유상황보고서(일반),한상진
20260330001263,20260330,코스피,SK케미칼,285130,주식등의대량보유상황보고서(일반),SK디스커버리
20260330001249,20260330,코스피,현대자동차,005380,주식등의대량보유상황보고서(일반),현대모비스
20260330001212,20260330,코스피,KB스타리츠,432320,주식등의대량보유상황보고서(약식),삼성자산운용
20260330001185,20260330,코스피,콘텐트리중앙,036420,주식등의대량보유상황보고서(일반),중앙피앤아이
20260330001155,20260330,코스피,LG디스플레이,034220,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors
20260330001150,20260330,코스닥,EDGC,245620,주식등의대량보유상황보고서(일반),한투한화디지털헬스케어제1호사모투자
20260330001107,20260330,코스닥,레이저옵텍,199550,주식등의대량보유상황보고서(일반),주홍
20260330001084,20260330,코스닥,하이텍팜,106190,주식등의대량보유상황보고서(일반),ACSDOBFARS.P.A
